"product_id";"short_descr"
"2690";"The Broan QP230BL Evolution 2 30 In. Black Range Hood provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><UL><LI>Black Evolution 2 30 inch range hood<LI>Non-stick bottom pan for easy cleaning<LI>Full filter design with antimicrobial coating inhibits formation of odor-producting bacteria<LI>3-level blower speed control: normal / mid / high<LI>Four halogen lamps provide focused lighting for unmatched cooktop visibility<LI>3-level theater-style lighting adjustment<LI>Centrifugal blower provides increased performance and quieter operation<LI>Advanced Heat Sentry automatically turns blower on to high or higher<LI>Design allows for 3-1/4 in. x 10 in., 7 in. round, or non-ducted without repositioning blower<LI>CleanSense charcoal filters change color when replacement is necessary</LI></UL><BR>"
"2691";""
"2692";"The Broan QP230SS Evolution 2 30 In. Stainless Steel Range Hood provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><UL><LI>Stainless Steel Evolution 2 30 inch range hood<LI>Non-stick bottom pan for easy cleaning<LI>Full filter design with antimicrobial coating inhibits formation of odor-producting bacteria<LI>3-level blower speed control: normal / mid / high<LI>Four halogen lamps provide focused lighting for unmatched cooktop visibility<LI>3-level theater-style lighting adjustment<LI>Centrifugal blower provides increased performance and quieter operation<LI>Advanced Heat Sentry automatically turns blower on to high or higher<LI>Design allows for 3-1/4 in. x 10 in., 7 in. round, or non-ducted without repositioning blower<LI>CleanSense charcoal filters change color when replacement is necessary</LI></UL><BR>"
"2693";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2694";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2695";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2696";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2697";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2698";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2699";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2700";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2701";"EVOLUTION 2 provides the control, power and lighting you need in four attractive finishes. The sealed flush mount control panel cleans easily, and features simple LED indicators for lighting and blower control. Brilliant lighting from four halogen lamps will satisfy the needs of the most discriminating cooks.<BR><BR><BR>"
"2702";"The Broan QP330BL Evolution 3 30 In. Black Range Hood tops the line, with brilliant lighting features, plus greater blower control including a Boost mode that serious cooks will adore. Even at high power modes it is remarkably quiet. A sealed, advanced electronic touch panel with clock and timer provides all the control features you expect, and an optional handheld remote means control is always within reach.<BR><BR><UL><LI>Black Evolution 3 30 inch range hood<LI>Non-stick bottom pan for easy cleaning<LI>Full filter design with antimicrobial coating inhibits formation of odor-producing bacteria<LI>4-level blower speed control: normal / mid / high / boost<LI>Four halogen lights provide focused lilghting for unmatched cooktop visibility<LI>4-level theater-style lighting adjustment<LI>2-level ambient light sensor automatically turns on night-time lights<LI>Heat Sentry automatically turns blower on to high or adjust blower to appropriate speed<LI>10-minute delay off and integrated LED clock and timer<LI>CleanSense charcoal filters change color when replacement is necessary</LI></UL><BR>"
"2703";"The Broan QP330BL Evolution 3 30 In. Stainless Steel Range Hood tops the line, with brilliant lighting features, plus greater blower control including a Boost mode that serious cooks will adore. Even at high power modes it is remarkably quiet. A sealed, advanced electronic touch panel with clock and timer provides all the control features you expect, and an optional handheld remote means control is always within reach.<BR><BR><UL><LI>Stainless Steel Evolution 3 30 inch range hood<LI>Non-stick bottom pan for easy cleaning<LI>Full filter design with antimicrobial coating inhibits formation of odor-producing bacteria<LI>4-level blower speed control: normal / mid / high / boost<LI>Four halogen lights provide focused lilghting for unmatched cooktop visibility<LI>4-level theater-style lighting adjustment<LI>2-level ambient light sensor automatically turns on night-time lights<LI>Heat Sentry automatically turns blower on to high or adjust blower to appropriate speed<LI>10-minute delay off and integrated LED clock and timer<LI>CleanSense charcoal filters change color when replacement is necessary</LI></UL><BR>"
"2704";""
"2705";"EVOLUTION 3 tops our line, with brilliant lighting features, plus greater blower control including a Boost mode that serious cooks will adore. Even at high power modes it is remarkably quiet. A sealed, advanced electronic touch panel with clock and timer provides all the control features you expect, and an optional handheld remote means control is always within reach.<BR><BR><BR>"
"2706";"EVOLUTION 3 tops our line, with brilliant lighting features, plus greater blower control including a Boost mode that serious cooks will adore. Even at high power modes it is remarkably quiet. A sealed, advanced electronic touch panel with clock and timer provides all the control features you expect, and an optional handheld remote means control is always within reach.<BR><BR><BR>"
"2707";"EVOLUTION 3 tops our line, with brilliant lighting features, plus greater blower control including a Boost mode that serious cooks will adore. Even at high power modes it is remarkably quiet. A sealed, advanced electronic touch panel with clock and timer provides all the control features you expect, and an optional handheld remote means control is always within reach.<BR><BR><BR>"
"2708";"EVOLUTION 3 tops our line, with brilliant lighting features, plus greater blower control including a Boost mode that serious cooks will adore. Even at high power modes it is remarkably quiet. A sealed, advanced electronic touch panel with clock and timer provides all the control features you expect, and an optional handheld remote means control is always within reach.<BR><BR><BR>"
"2709";"EVOLUTION 3 tops our line, with brilliant lighting features, plus greater blower control including a Boost mode that serious cooks will adore. Even at high power modes it is remarkably quiet. A sealed, advanced electronic touch panel with clock and timer provides all the control features you expect, and an optional handheld remote means control is always within reach.<BR><BR><BR>"
"2710";""
"2711";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 220 CFM when ducted horizontally.<BR><BR><UL><LI>Quiet 1.5 sones at normal speed, 200 CFM high setting.<LI>Fully enclosed design for easy cleaning<LI>Standard large filters, dishwasher safe<LI>Two-level light setting; dual halogen lamp design (bulbs not included).<LI>Two-speed contoured rocker switch control.</LI></UL><BR>"
"2712";"The Broan QS130BL Allure I 30 In. Black Under Cabinet Range Hood is the new benchmark in style and value and the quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. With its sleek, innovative styling, this 30 in. wide convertible range hood can be installed ducted or non-ducted, for easy replacement of older hoods. Allure I is 50% quieter than comparable, conventional hoods, with the addition of a noise reducing motor isolation system. A patented axial blade system eliminates smoke and moisture more quietly and effectively. And rocker switch controls with LED On indicator operate the 2 speed fan and lighting.<BR><BR><UL><LI>Quiet 1.5 Sones at normal speed 5.0 high<LI>220 CFM high setting<LI>120 volts, 60Hz<LI>1.8 amps<LI>2-speed rocker controls<LI>4-way convertibility<LI>Axial blade system eliminates smoke and moisture<LI>Standard large filters, dishwasher safe<LI>2-level light setting; Dual halogen lamp design (bulbs not included)<LI>HVI 2100 certified</LI></UL><BR>"
"2713";"The Broan QS130SS Allure I 30 In. Stainless Steel Range Hood is the new benchmark in style and value and the quietest range hood in its category, with the revolutionary performance and the brilliance of halogen lighting. The Broan QS130SS meets customer demands for a contemporary styled range hood that is 50% quieter than average hoods, is easy to clean, and brightly lights the cooktop. This isn’t anything like your Mom’s range hood - it’s the one she wished for.<BR><BR><UL><LI>Allure I 30 in. stainless steel range hood<LI>Quiet 1.5 sones at normal speed, 200 CFM high setting<LI>Fully enclosed design for easy cleaning<LI>Standard large filters, dishwasher safe<LI>Two-level light setting; dual halogen lamp design (bulbs not included)<LI>Two-speed contoured rocker switch control<LI>4-way convertibility<LI>Adjustable duct connectors - accommodate off-center duct-work<LI>Clean Sense charcoal filters change color when replacement is necessary<LI>U.L. listed</LI></UL><BR>"
"2714";"The Broan QS130WW Allure I 30 In. White Under Cabinet Range Hood is the new benchmark in style and value and the quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. With its sleek, innovative styling, this 30 in. wide convertible range hood can be installed ducted or non-ducted, for easy replacement of older hoods. Allure I is 50% quieter than comparable, conventional hoods, with the addition of a noise reducing motor isolation system. A patented axial blade system eliminates smoke and moisture more quietly and effectively. And rocker switch controls with LED On indicator operate the 2 speed fan and lighting.<BR><BR><UL><LI>Quiet 1.5 Sones at normal speed 5.0 high<LI>220 CFM high setting<LI>120 volts, 60Hz<LI>1.8 amps<LI>2-speed rocker controls<LI>4-way convertibility<LI>Axial blade system eliminates smoke and moisture<LI>Standard large filters, dishwasher safe<LI>2-level light setting; Dual halogen lamp design (bulbs not included)<LI>HVI 2100 certified</LI></UL><BR>"
"2715";"The quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom's range hood; it's the one she wished for. Meeting customer demands for a contemporary styled range hood that is 50% quieter than average hoods, is easy to clean, and brightly lights the cooktop.<BR><BR><BR>"
"2716";"The quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom's range hood; it's the one she wished for. Meeting customer demands for a contemporary styled range hood that is 50% quieter than average hoods, is easy to clean, and brightly lights the cooktop.<BR><BR><BR>"
"2717";"The quietest range hood in it’s category, with the revolutionary performance and the brilliance of halogen lighting. Meeting customer demands for a contemporary styled range hood that is 50% quieter than average hoods, is easy to clean, and brightly lights the cooktop.<BR><BR><BR>"
"2718";"The quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom's range hood; it's the one she wished for. Meeting customer demands for a contemporary styled range hood that is 50% quieter than average hoods, is easy to clean, and brightly lights the cooktop.<BR><BR><BR>"
"2719";"The quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom's range hood; it's the one she wished for. Meeting customer demands for a contemporary styled range hood that is 50% quieter than average hoods, is easy to clean, and brightly lights the cooktop.<BR><BR><BR>"
"2720";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 220 CFM when ducted horizontally.<BR><BR><BR>"
"2721";"The Broan QS142SS 42 In. Stainless Steel Convertible Range Hood is the quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. This isn’t anything like your Mom's range hood. It is the one she wished for. Meeting customer demands for a contemporary styled range hood that is 50% quieter than average hoods, this range hood is easy to clean, and brightly lights the cooktop.<BR><BR><UL><LI>Stainles 42-inch convertible range hood<LI>Over 50% quieter than the average range hood<LI>Large, full filter design is dishwasher safe for easy cleaning<LI>Dual halogen lights with soft, night-time level<LI>Axial blade provides increased performance and quieter operation<LI>Flush-mounted controls<LI>Allows 3-1/4 in. x 10 in., 7 in. round, or non-ducted discharges without re-positioning blower<LI>Adjustable duct connectors<LI>CleanSense charoal filters change color when replacement is necessary<LI>Air delivery no less than 220 CFM when ducted horizontally</LI></UL><BR>"
"2722";"The quietest range hood in its category, with revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom's range hood; it's the one she wished for. Meeting customer demands for a contemporary styled range hood that is 50% quieter than average hoods, is easy to clean, and brightly lights the cooktop.<BR><BR><BR>"
"2723";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2724";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom's range hood, it's the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2725";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2726";"The Broan QS230SS Allure II 30 In. Stainless Steel Under Cabinet Range Hood sets a new standard for style, quiet and ease of cleaning. The Allure II provides the style and performance you demand and with DuPont Teflon, the easy clean-up you want. It features very quiet 0.9 Sones at normal speed, powerful 300 CFM high setting, 3-speed electronic control and dishwasher safe micromesh filters. And a Standard Heat Sentry detects excessive heat and turns the unit to high speed.<BR><BR><UL><LI>Stainless steel range hood with quiet 0.9 Sones at normal speed 4.5 high<LI>300 CFM high setting<LI>120 volts, 60Hz, 2.0 amps<LI>Standard Heat Sentry detects excessive heat and turns unit to high speed<LI>3-speed electronic controls<LI>4-way convertibility<LI>DuPont Teflon non-stick bottom cover for easy cleaning<LI>Micro-mesh filters, dishwasher safe<LI>3-level light settings; Dual halogen lamp design (bulbs not included)<LI>U.L. listed</LI></UL><BR>"
"2727";"The Broan QS230WW Allure II 30 In. White Under Cabinet Range Hood sets a new standard for style, quiet and ease of cleaning. The Allure II provides the style and performance you demand and with DuPont Teflon, the easy clean-up you want. It features very quiet 0.9 Sones at normal speed, powerful 300 CFM high setting, 3-speed electronic control and dishwasher safe micromesh filters. Plus a Standard Heat Sentry detects excessive heat and turns the unit to high speed.<BR><BR><UL><LI>White range hood with quiet 0.9 Sones at normal speed 4.5 high<LI>300 CFM high setting<LI>120 volts, 60Hz, 2.0 amps<LI>Standard Heat Sentry detects excessive heat and turns unit to high speed<LI>3-speed electronic controls<LI>4-way convertibility<LI>DuPont Teflon non-stick bottom cover for easy cleaning<LI>Micro-mesh filters, dishwasher safe<LI>3-level light settings; Dual halogen lamp design (bulbs not included)<LI>U.L. listed</LI></UL><BR>"
"2728";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2729";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2730";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont Teflon in a range hood.<BR><BR><BR>"
"2731";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2732";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2733";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2734";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2735";"The quietest range hood in it's category, with the revolutionary performance and the brilliance of halogen lighting. This isn't anything like your Mom’s range hood; it’s the one she wished for. Air delivery shall be no less than 300 CFM when ducted horizontally.<BR><BR><BR>"
"2736";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont teflon in a range hood.<BR><BR><BR>"
"2737";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont teflon in a range hood.<BR><BR><BR>"
"2738";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont teflon in a range hood.<BR><BR><BR>"
"2739";"The Broan QS330SS Allure III 30 In. Stainless Steel Under Cabinet Range Hood boasts unparalleled style, quiet, ease of operation and performance. The ultimate Allure model combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont Teflon in a range hood.<BR><BR><UL><LI>Stainless steel 30 in. range hood<LI>Ultra quiet 0.4 Sones and 300 CFM at normal speed; in Boost mode 430 CFM and 8.0 Sones<LI>Easy to clean DuPont Teflopn bottom pan with fully enclosed design<LI>Professional style dishwasher safe filters<LI>Three-level light settings; dual halogen lamp design (bulbs not included)<LI>Advanced Heat Sentry detects excessive heat and adjusts hood speed for proper ventilation<LI>Centrifugal blower provides increased performance and quieter operation<LI>Adjustable duct connectors - accommodate off-center duct-work<LI>CleanSense charcoal filters change colors when replacement is necessary<LI>U.L. listed</LI></UL><BR>"
"2740";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont Teflon in a range hood.<BR><BR><BR>"
"2741";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont teflon in a range hood.<BR><BR><BR>"
"2742";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont teflon in a range hood.<BR><BR><BR>"
"2743";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont Teflon in a range hood.<BR><BR><BR>"
"2744";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont teflon in a range hood.<BR><BR><BR>"
"2745";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont Teflon in a range hood.<BR><BR><BR>"
"2746";"The ultimate Allure III, combines modern styling with advanced features like three-speed electronic control plus boost-speed mode, delay-off and filter cleaning reminder. Easy cleaning is assured because for the first time anywhere, you can have the easy cleaning of DuPont teflon in a range hood.<BR><BR><BR>"
"2748";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2749";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2750";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2751";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2752";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2753";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2754";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2755";"Broan’s Quiet Range Hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2756";"Broan’s Quiet Range Hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2757";""
"2758";"Broan’s quiet range hood has a patented air chamber design that significantly reduces noise up to 40 percent over comparable, conventional hoods. Larger filter area captures more steam and odors.<BR><BR><BR>"
"2759";"Traditional styles for more conservative budgets. For the bath that's not used everyday you may not have to be as concerned about energy efficiency. The QTR line was designed to satisfy that need. The fan and fan/light models are still among the quietest products in their category, but feature bright incandescent rather than fluorescent lighting. Since they're a perfect match to the QTRE line, they're an ideal design solution for any bath or powder room.<BR><BR><BR>"
"2760";"Traditional styles for more conservative budgets. For the bath that's not used everyday you may not have to be as concerned about energy efficiency. The QTR line was designed to satisfy that need. The fan and fan/light models are still among the quietest products in their category, but feature bright incandescent rather than fluorescent lighting. Since they're a perfect match to the QTRE line, they're an ideal design solution for any bath or powder room.<BR><BR><BR>"
"2762";"The Rangemaster RM503001 combines European design with tremendous value to meet the requirements of today's conventional appliance and kitchen styles. Its 270 CFM centrifugal blower and multispeed control provide quiet, effective performance. A fully enclosed bottom contains a dishwasher safe filter for easy cleaning. Plus, dual cooktop illumination.<BR><BR><BR>"
"2763";"The Broan RM503004 30 In. Stainless Steel Chimney Range Hood combines European design with tremendous value to meet the requirements of today’s conventional appliance and kitchen style. Its 270 CFM centrifugal blower and multi-speed control provide quiet, effective performance. A fully enclosed bottom contains a dishwasher safe filter for easy cleaning. Plus, it features dual cooktop illumination.<BR><BR><UL><LI>Stainless steel European design chimney hood<LI>Multi-speed slide control and integrated dual light assembly<LI>Dual 40-watt incandescent lamps included<LI>270 cfm centrifugal blower<LI>Dishwasher-safe aluminum filter features a quick-release latch and professional style appearance<LI>Includes non-ducted kit for indoor exhaust recirculation<LI>Ducted/non-ducted telescopic flue accommodates ceiling heights from 8 to 9 feet<LI>Heat Sentry adjusts speed of blower to high in case of excess heat<LI>Seamless corners for easy cleaning<LI>Wall mount installation; U.L. listed</LI></UL><BR>"
"2764";"The Rangemaster RM503023 combines European design with tremendous value to meet the requirements of today's conventional appliance and kitchen styles. Its 270 CFM centrifugal blower and multispeed control provide quiet, effective performance. A fully enclosed bottom contains a dishwasher safe filter for easy cleaning. Plus, dual cooktop illumination.<BR><BR><BR>"
"2771";"This Italian-inspired brushed stainless steel range hood proves that simplicity can be the perfect design statement, and a match for today's conventional cooking appliances. Clean lines complement the contemporary kitchen or boldly contrast the flowing styles of more traditional settings. A quiet 370 CFM multi-speed blower, convenient dishwasher-safe filters and generous lighting all perform beautifully as well.<BR><BR><BR>"
"2774";"Designed specifically to be compatible with most conventional and commercial style cooktops combining a sensational appearance with high performance features. Stainless steel construction on all exposed surfaces provides a durable finish and an unforgettable look. A professional look.<BR><BR><BR>"
"2775";"Designed specifically to be compatible with most conventional and commercial style cooktops combining a sensational appearance with high performance features. Stainless steel construction on all exposed surfaces provides a durable finish and an unforgettable look. A professional look.<BR><BR><BR>"
"2780";""
"2781";"30'' Overhead Range Hood<BR><BR><UL><LI>Fan blower with 2 speeds<LI>Re-circulating exhaust<LI>Removable/replaceable filters<LI>Cooknig surface light</LI></UL><BR>"
"2782";"30'' Overhead Range Hood<BR><BR><BR>"
"2783";"30'' Overhead Range Hood<BR><BR><BR>"
"2784";"36'' Overhead Range Hood<BR><BR><BR>"
"2785";"36'' Overhead Range Hood<BR><BR><BR>"
"2786";"The Hideaway 113023 Wall Mount Vent Hood offers the combination of clean cabinet lines, effective ventilation and over-the-range storage. Exclusive Heat Sentry detects excessive heat and turns on blower to high speed.<BR><BR><BR>"
"2787";""
"2788";""
"2789";""
"2790";""
"2791";""
"2792";""
"2793";""
"2794";""
"2799";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Designed to duct out of the hood shell in either horizontal or vertical direction with any blower configuration.<BR><BR><BR>"
"2801";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Designed to duct out of the hood shell in either horizontal or vertical direction with any blower configuration.<BR><BR><BR>"
"2804";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Stainless steel baffle filters with handles, easily accessible, dishwasher safe.<BR><BR><BR>"
"2805";"E6436SS Under Cabinet Vent Hood come with integrated internal blowers or dedicated external blower capability. Styling is fresh and modern, yet designed to easily complement popular pro-style cooking products. Both embody professional features such as powerful blowers, baffle filters, brilliant halogen lighting and variable speed controls.<BR><BR><BR>"
"2806";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Stainless steel baffle filters with handles, easily accessible, dishwasher safe.<BR><BR><BR>"
"2807";"E6448SS Under Cabinet Vent Hood come with integrated internal blowers or dedicated external blower capability. Styling is fresh and modern, yet designed to easily complement popular pro-style cooking products. Both embody professional features such as powerful blowers, baffle filters, brilliant halogen lighting and variable speed controls.<BR><BR><BR>"
"2808";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Stainless steel baffle filters with handles, easily accessible, dishwasher safe.<BR><BR><BR>"
"2809";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Stainless steel baffle filters with handles, easily accessible, dishwasher safe.<BR><BR><BR>"
"2810";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Stainless steel baffle filters with handles, easily accessible, dishwasher safe.<BR><BR><BR>"
"2811";"Styling is fresh and modern, yet designed to easily complement popular pro-style, high performance cooking products. Stainless steel baffle filters with handles, easily accessible, dishwasher safe.<BR><BR><BR>"
"2813";"The clean, seamless design of this thinner than average range hood fits snugly under cabinets and provides quiet and effective ventilation performance. Subtle, multi-speed controls connect to powerful centrifugal blowers while halogen lighting brilliantly accents its easy to clean stainless steel bottom containing dishwasher safe filters. The E66130SS high performance range hood beautifully combines high style and modern convenience to satisfy even the most discerning homeowner.<BR><BR><BR>"
"2814";"The clean, seamless design of this thinner than average range hood fits snugly under cabinets and provides quiet and effective ventilation performance. Subtle, multi-speed controls connect to powerful centrifugal blowers while halogen lighting brilliantly accents its easy to clean stainless steel bottom containing dishwasher safe filters. The E66130SS high performance range hood beautifully combines high style and modern convenience to satisfy even the most discerning homeowner.<BR><BR><BR>"
"2815";"The clean, seamless design of this thinner than average range hood fits snugly under cabinets and provides quiet and effective ventilation performance. Subtle, multi-speed controls connect to powerful centrifugal blowers while halogen lighting brilliantly accents its easy to clean stainless steel bottom containing dishwasher safe filters. The E66130SS high performance range hood beautifully combines high style and modern convenience to satisfy even the most discerning homeowner.<BR><BR><BR>"
"2816";""
"2817";"The clean, seamless design of this thinner than average range hood fits snugly under cabinets and provides quiet and effective ventilation performance. Subtle, multi-speed controls connect to powerful centrifugal blowers while halogen lighting brilliantly accents its easy to clean stainless steel bottom containing dishwasher safe filters. The E66142SS Under Cabinet high performance range hood beautifully combines high style and modern convenience to satisfy even the most discerning homeowner.<BR><BR><BR>"
"2818";"The Broan Elite E66242SS model is part of our new generation of range hoods: stylish, powerful, and most of all, quieter than ever. Air delivery shall be no less than 800 cfm. Sound level to be no greater than 1.2 sones/170 cfm - 4.5 sones/490 cfm - 9.0 sones/800 cfm (boost mode).<BR><BR><BR>"
